key,map_winner,attacker_payload_distance1,attacker_payload_distance2,defender_payload_distance1,defender_payload_distance2,attacker_time_banked1,attacker_time_banked2,defender_time_banked1,defender_time_banked2,attacker_control_perecent1,attacker_control_perecent2,defender_control_perecent1,defender_control_perecent2,team_one_name,team_two_name,year,map_name
"(10296, 'Route 66')",Boston Uprising,83.62889099121094,74.53945922851562,0.0,74.53945922851562,0.0,32.350547790527344,240.0,32.350547790527344,0.0,0.0,0.0,0.0,Florida Mayhem,Boston Uprising,2018,Route 66
"(10297, 'Hanamura')",Seoul Dynasty,0.0,0.0,0.0,0.0,36.52301025390625,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Gladiators,2018,Hanamura
"(10297, 'Nepal')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,165.0,Los Angeles Gladiators,Seoul Dynasty,2018,Nepal
"(10297, 'Hollywood')",Seoul Dynasty,112.4332275390625,112.42752838134766,0.0,112.42752838134766,203.59698486328125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Gladiators,2018,Hollywood
"(10297, 'Watchpoint: Gibraltar')",Seoul Dynasty,84.13945770263672,84.12855529785156,0.0,84.12855529785156,168.78814697265625,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Los Angeles Gladiators,2018,Watchpoint: Gibraltar
"(10298, 'Hanamura')",Los Angeles Valiant,0.0,0.0,0.0,0.0,229.2820281982422,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Dallas Fuel,2018,Hanamura
"(10298, 'Nepal')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.0,0.0,0.0,299.0,Dallas Fuel,Los Angeles Valiant,2018,Nepal
"(10298, 'Hollywood')",Los Angeles Valiant,113.30847930908205,113.30091094970705,0.0,113.30091094970705,233.4549865722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Dallas Fuel,2018,Hollywood
"(10298, 'Watchpoint: Gibraltar')",Dallas Fuel,88.11566162109375,88.72163391113281,0.0,88.72163391113281,0.0,87.86021423339844,240.0,87.86021423339844,0.0,0.0,0.0,0.0,Los Angeles Valiant,Dallas Fuel,2018,Watchpoint: Gibraltar
"(10299, 'Hanamura')",London Spitfire,0.0,0.0,0.0,0.0,185.0290069580078,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Philadelphia Fusion,2018,Hanamura
"(10299, 'Nepal')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,200.0,Philadelphia Fusion,London Spitfire,2018,Nepal
"(10299, 'Hollywood')",London Spitfire,0.0,0.0,0.0,0.0,188.8730010986328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Philadelphia Fusion,2018,Hollywood
"(10299, 'Route 66')",London Spitfire,58.216163635253906,58.18872833251953,0.0,58.18872833251953,114.3597412109375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Philadelphia Fusion,2018,Route 66
"(10300, 'Volskaya Industries')",New York Excelsior,0.0,0.0,0.0,0.0,162.51699829101562,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Houston Outlaws,2018,Volskaya Industries
"(10300, 'Lijiang Tower')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,0.0,0.0,299.0,Houston Outlaws,New York Excelsior,2018,Lijiang Tower
"(10300, ""King's Row"")",New York Excelsior,102.11347198486327,102.09632110595703,70.29721832275389,102.09632110595703,125.81299591064452,103.49602508544922,125.81299591064452,103.49602508544922,0.0,0.0,0.0,0.0,New York Excelsior,Houston Outlaws,2018,King's Row
"(10300, 'Route 66')",New York Excelsior,70.41170501708984,70.38287353515625,0.0,70.38287353515625,51.47586059570313,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Houston Outlaws,2018,Route 66
"(10301, 'Hanamura')",San Francisco Shock,0.0,0.0,0.0,0.0,189.06100463867188,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Shanghai Dragons,2018,Hanamura
"(10301, 'Nepal')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,283.0,Shanghai Dragons,San Francisco Shock,2018,Nepal
"(10301, ""King's Row"")",San Francisco Shock,46.548912048339844,46.54039764404297,0.0,46.54039764404297,67.6080322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Shanghai Dragons,2018,King's Row
"(10301, 'Watchpoint: Gibraltar')",San Francisco Shock,137.2431411743164,137.28350830078125,88.70901489257812,137.28350830078125,191.45745849609372,0.0,431.45745849609375,60.0,0.0,0.0,0.0,0.0,San Francisco Shock,Shanghai Dragons,2018,Watchpoint: Gibraltar
"(10302, 'Volskaya Industries')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,168.3610076904297,240.0,168.3610076904297,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2018,Volskaya Industries
"(10302, 'Lijiang Tower')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,65.0,Seoul Dynasty,Shanghai Dragons,2018,Lijiang Tower
"(10302, ""King's Row"")",Shanghai Dragons,0.0,0.0,0.0,0.0,151.12899780273438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2018,King's Row
"(10302, 'Route 66')",Seoul Dynasty,48.45513916015625,74.53929138183594,0.0,74.53929138183594,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Seoul Dynasty,2018,Route 66
"(10303, 'Volskaya Industries')",draw,0.0,0.0,0.0,0.0,211.57904052734372,355.18707275390625,240.0,554.8560791015625,0.0,0.0,0.0,0.0,Dallas Fuel,San Francisco Shock,2018,Volskaya Industries
"(10303, 'Lijiang Tower')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,253.0,0.0,0.0,220.0,San Francisco Shock,Dallas Fuel,2018,Lijiang Tower
"(10303, ""King's Row"")",San Francisco Shock,110.9166030883789,70.29489135742189,0.0,70.29489135742189,0.0,209.59503173828125,0.0,209.59503173828125,0.0,0.0,0.0,0.0,Dallas Fuel,San Francisco Shock,2018,King's Row
"(10303, 'Route 66')",San Francisco Shock,84.71978759765625,74.57252502441406,0.0,74.57252502441406,0.0,29.355815887451172,240.0,29.355815887451172,0.0,0.0,0.0,0.0,Dallas Fuel,San Francisco Shock,2018,Route 66
"(10304, 'Hanamura')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,397.0659637451172,44.17401123046875,551.6219787597656,60.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Los Angeles Valiant,2018,Hanamura
"(10304, 'Lijiang Tower')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,200.0,Los Angeles Valiant,Los Angeles Gladiators,2018,Lijiang Tower
"(10304, 'Hollywood')",Los Angeles Gladiators,106.8132781982422,106.80585479736328,0.0,106.80585479736328,115.61300659179688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Los Angeles Valiant,2018,Hollywood
"(10304, 'Watchpoint: Gibraltar')",Los Angeles Gladiators,142.56288146972656,137.832763671875,53.82286071777344,177.42050170898438,60.0,144.0346221923828,240.0,408.0692443847656,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Los Angeles Valiant,2018,Watchpoint: Gibraltar
"(10305, 'Volskaya Industries')",Seoul Dynasty,0.0,0.0,0.0,0.0,274.90406036376953,110.8839874267578,442.49302673339844,110.8839874267578,0.0,0.0,0.0,0.0,Seoul Dynasty,Philadelphia Fusion,2018,Volskaya Industries
"(10305, 'Lijiang Tower')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,200.0,Philadelphia Fusion,Seoul Dynasty,2018,Lijiang Tower
"(10305, ""King's Row"")",Philadelphia Fusion,70.29408264160156,95.30680084228516,70.29408264160156,95.30680084228516,104.33708190917969,83.50402069091797,104.33708190917969,83.50402069091797,0.0,0.0,0.0,0.0,Seoul Dynasty,Philadelphia Fusion,2018,King's Row
"(10305, 'Watchpoint: Gibraltar')",Seoul Dynasty,84.37129974365234,84.36788940429688,0.0,84.36788940429688,174.05120849609375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Philadelphia Fusion,2018,Watchpoint: Gibraltar
"(10306, 'Volskaya Industries')",Los Angeles Valiant,0.0,0.0,0.0,0.0,198.06900024414062,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Houston Outlaws,2018,Volskaya Industries
"(10306, 'Lijiang Tower')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,299.0,Houston Outlaws,Los Angeles Valiant,2018,Lijiang Tower
"(10306, 'Hollywood')",Los Angeles Valiant,95.38713836669922,95.37456512451172,0.0,95.37456512451172,78.968017578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Houston Outlaws,2018,Hollywood
"(10306, 'Route 66')",Los Angeles Valiant,87.35221099853516,87.34180450439453,0.0,87.34180450439453,65.75437164306639,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Houston Outlaws,2018,Route 66
"(10307, 'Volskaya Industries')",Boston Uprising,0.0,0.0,0.0,0.0,178.84701538085938,597.1849670410156,240.0,715.407958984375,0.0,0.0,0.0,0.0,Shanghai Dragons,Boston Uprising,2018,Volskaya Industries
"(10307, 'Nepal')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,Boston Uprising,Shanghai Dragons,2018,Nepal
"(10307, ""King's Row"")",Boston Uprising,0.0,113.3453598022461,0.0,113.3453598022461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Boston Uprising,2018,King's Row
"(10307, 'Route 66')",Boston Uprising,51.24856567382813,74.56561279296875,0.0,74.56561279296875,0.0,94.29608917236328,240.0,94.29608917236328,0.0,0.0,0.0,0.0,Shanghai Dragons,Boston Uprising,2018,Route 66
"(10308, 'Hanamura')",London Spitfire,0.0,0.0,0.0,0.0,97.75201416015624,359.4930114746094,240.0,414.0440063476562,0.0,0.0,0.0,0.0,Boston Uprising,London Spitfire,2018,Hanamura
"(10308, 'Nepal')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.0,0.0,0.0,298.0,London Spitfire,Boston Uprising,2018,Nepal
"(10308, 'Hollywood')",London Spitfire,79.11624145507812,79.10723114013672,0.0,158.21446228027344,60.0,114.40301513671875,0.0,251.7940216064453,0.0,0.0,0.0,0.0,Boston Uprising,London Spitfire,2018,Hollywood
"(10308, 'Watchpoint: Gibraltar')",London Spitfire,79.65740966796875,88.7080078125,0.0,88.7080078125,0.0,35.644859313964844,240.0,35.644859313964844,0.0,0.0,0.0,0.0,Boston Uprising,London Spitfire,2018,Watchpoint: Gibraltar
"(10309, 'Volskaya Industries')",New York Excelsior,0.0,0.0,0.0,0.0,111.1920166015625,237.34600830078125,240.0,474.6920166015625,0.0,0.0,0.0,0.0,Philadelphia Fusion,New York Excelsior,2018,Volskaya Industries
"(10309, 'Nepal')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0,0.0,0.0,176.0,New York Excelsior,Philadelphia Fusion,2018,Nepal
"(10309, ""King's Row"")",New York Excelsior,121.629451751709,121.65511703491211,51.35892105102539,140.59078979492188,60.0,295.0910339355469,0.0,425.5060424804688,0.0,0.0,0.0,0.0,Philadelphia Fusion,New York Excelsior,2018,King's Row
"(10309, 'Route 66')",Philadelphia Fusion,96.76969909667969,135.34573364257812,22.20689392089844,149.07952880859375,60.0,43.47785568237305,240.0,206.50534057617188,0.0,0.0,0.0,0.0,Philadelphia Fusion,New York Excelsior,2018,Route 66
"(10310, 'Hanamura')",Florida Mayhem,0.0,0.0,0.0,0.0,338.384033203125,243.77899169921875,578.384033203125,243.77899169921875,0.0,0.0,0.0,0.0,Houston Outlaws,Florida Mayhem,2018,Hanamura
"(10310, 'Lijiang Tower')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,198.0,Florida Mayhem,Houston Outlaws,2018,Lijiang Tower
"(10310, 'Hollywood')",Houston Outlaws,108.52476501464844,108.51258087158205,0.0,108.51258087158205,148.05599975585938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Florida Mayhem,2018,Hollywood
"(10310, 'Watchpoint: Gibraltar')",Houston Outlaws,81.78074645996094,81.78512573242188,0.0,81.78512573242188,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Florida Mayhem,2018,Watchpoint: Gibraltar
"(10310, 'Ilios')",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,0.0,200.0,Florida Mayhem,Houston Outlaws,2018,Ilios
"(10311, 'Volskaya Industries')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,386.14202880859375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,London Spitfire,2018,Volskaya Industries
"(10311, 'Lijiang Tower')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,200.0,London Spitfire,Los Angeles Gladiators,2018,Lijiang Tower
"(10311, ""King's Row"")",Los Angeles Gladiators,36.85078430175781,36.84933471679688,0.0,36.84933471679688,119.45899963378906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,London Spitfire,2018,King's Row
"(10311, 'Route 66')",London Spitfire,52.65609741210938,68.5782470703125,0.0,68.5782470703125,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,London Spitfire,2018,Route 66
"(10312, 'Volskaya Industries')",New York Excelsior,0.0,0.0,0.0,0.0,276.531982421875,252.4310302734375,516.531982421875,252.4310302734375,0.0,0.0,0.0,0.0,San Francisco Shock,New York Excelsior,2018,Volskaya Industries
"(10312, 'Lijiang Tower')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,138.0,New York Excelsior,San Francisco Shock,2018,Lijiang Tower
"(10312, 'Hollywood')",New York Excelsior,60.91289901733398,79.11119079589844,0.0,79.11119079589844,0.0,52.98403930664063,0.0,52.98403930664063,0.0,0.0,0.0,0.0,San Francisco Shock,New York Excelsior,2018,Hollywood
"(10312, 'Route 66')",New York Excelsior,61.1187515258789,74.54914855957031,0.0,74.54914855957031,0.0,70.69470977783203,240.0,70.69470977783203,0.0,0.0,0.0,0.0,San Francisco Shock,New York Excelsior,2018,Route 66
"(10313, 'Hanamura')",Dallas Fuel,0.0,0.0,0.0,0.0,39.176025390625,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Florida Mayhem,2018,Hanamura
"(10313, 'Nepal')",Dallas Fuel,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,200.0,Florida Mayhem,Dallas Fuel,2018,Nepal
"(10313, ""King's Row"")",Florida Mayhem,0.0,48.93910217285156,0.0,48.93910217285156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Florida Mayhem,2018,King's Row
"(10313, 'Watchpoint: Gibraltar')",Florida Mayhem,86.94024658203125,88.70918273925781,0.0,88.70918273925781,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Florida Mayhem,2018,Watchpoint: Gibraltar
"(10313, 'Ilios')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,131.0,Florida Mayhem,Dallas Fuel,2018,Ilios
"(10314, 'Volskaya Industries')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,213.23800659179688,240.0,213.23800659179688,0.0,0.0,0.0,0.0,Dallas Fuel,Boston Uprising,2018,Volskaya Industries
"(10314, 'Lijiang Tower')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,152.0,Boston Uprising,Dallas Fuel,2018,Lijiang Tower
"(10314, ""King's Row"")",Boston Uprising,0.0,70.29531860351561,0.0,70.29531860351561,0.0,155.65301513671875,0.0,155.65301513671875,0.0,0.0,0.0,0.0,Dallas Fuel,Boston Uprising,2018,King's Row
"(10314, 'Watchpoint: Gibraltar')",Boston Uprising,85.99927520751953,88.71852111816406,0.0,88.71852111816406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Boston Uprising,2018,Watchpoint: Gibraltar
"(10315, 'Hanamura')",New York Excelsior,0.0,0.0,0.0,0.0,234.1360321044922,164.5530242919922,474.1360321044922,224.5530242919922,0.0,0.0,0.0,0.0,Seoul Dynasty,New York Excelsior,2018,Hanamura
"(10315, 'Nepal')",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,237.0,New York Excelsior,Seoul Dynasty,2018,Nepal
"(10315, 'Hollywood')",Seoul Dynasty,77.59525299072266,77.58843994140625,0.0,77.58843994140625,272.9140014648437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,New York Excelsior,2018,Hollywood
"(10315, 'Watchpoint: Gibraltar')",New York Excelsior,74.52981567382812,86.42474365234375,0.0,86.42474365234375,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,New York Excelsior,2018,Watchpoint: Gibraltar
"(10315, 'Ilios')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,142.0,New York Excelsior,Seoul Dynasty,2018,Ilios
"(10316, 'Volskaya Industries')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,189.1230010986328,240.0,189.1230010986328,0.0,0.0,0.0,0.0,Shanghai Dragons,Philadelphia Fusion,2018,Volskaya Industries
"(10316, 'Lijiang Tower')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,150.0,Philadelphia Fusion,Shanghai Dragons,2018,Lijiang Tower
"(10316, 'Hollywood')",Philadelphia Fusion,67.15144348144531,79.09349060058594,0.0,79.09349060058594,0.0,91.8689956665039,0.0,91.8689956665039,0.0,0.0,0.0,0.0,Shanghai Dragons,Philadelphia Fusion,2018,Hollywood
"(10316, 'Route 66')",Philadelphia Fusion,58.84193801879883,74.54132080078125,0.0,74.54132080078125,0.0,171.46917724609375,240.0,171.46917724609375,0.0,0.0,0.0,0.0,Shanghai Dragons,Philadelphia Fusion,2018,Route 66
"(10317, 'Hanamura')",New York Excelsior,0.0,0.0,0.0,0.0,194.8710021972656,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons,2018,Hanamura
"(10317, 'Nepal')",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,200.0,Shanghai Dragons,New York Excelsior,2018,Nepal
"(10317, 'Hollywood')",New York Excelsior,115.0851593017578,115.07288360595705,0.0,115.07288360595705,48.18405151367188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons,2018,Hollywood
"(10317, 'Route 66')",New York Excelsior,69.25384521484375,69.27293395996094,0.0,69.27293395996094,208.09336853027344,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Shanghai Dragons,2018,Route 66
"(10318, 'Hanamura')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,106.15199279785156,240.0,106.15199279785156,0.0,0.0,0.0,0.0,Los Angeles Valiant,Florida Mayhem,2018,Hanamura
"(10318, 'Nepal')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,151.0,Florida Mayhem,Los Angeles Valiant,2018,Nepal
"(10318, 'Hollywood')",Los Angeles Valiant,0.0,0.0,0.0,0.0,140.74801635742188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Florida Mayhem,2018,Hollywood
"(10318, 'Route 66')",Florida Mayhem,59.22027587890625,69.712890625,0.0,69.712890625,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Florida Mayhem,2018,Route 66
"(10319, 'Volskaya Industries')",Houston Outlaws,0.0,0.0,0.0,0.0,241.67901611328125,285.1000061035156,240.0,570.2000122070312,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Houston Outlaws,2018,Volskaya Industries
"(10319, 'Lijiang Tower')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,298.0,Houston Outlaws,Los Angeles Gladiators,2018,Lijiang Tower
"(10319, ""King's Row"")",Los Angeles Gladiators,0.0,0.0,0.0,0.0,176.7360076904297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Houston Outlaws,2018,King's Row
"(10319, 'Watchpoint: Gibraltar')",Houston Outlaws,77.237548828125,88.72775268554688,0.0,88.72775268554688,0.0,70.66001892089844,240.0,70.66001892089844,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Houston Outlaws,2018,Watchpoint: Gibraltar
"(10319, 'Ilios')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,200.0,Houston Outlaws,Los Angeles Gladiators,2018,Ilios
"(10320, 'Volskaya Industries')",draw,0.0,0.0,0.0,0.0,60.0,34.894012451171875,240.0,184.40393066406247,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Gladiators,2018,Volskaya Industries
"(10320, 'Nepal')",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,0.0,0.0,200.0,Los Angeles Gladiators,Florida Mayhem,2018,Nepal
"(10320, 'Hollywood')",Los Angeles Gladiators,106.79938507080078,79.11276245117188,0.0,79.11276245117188,0.0,86.59103393554688,0.0,86.59103393554688,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Gladiators,2018,Hollywood
"(10320, 'Route 66')",Los Angeles Gladiators,88.35454559326172,70.06332397460939,0.0,70.06332397460939,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Gladiators,2018,Route 66
"(10321, 'Volskaya Industries')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,London Spitfire,2018,Volskaya Industries
"(10321, 'Nepal')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,99.0,London Spitfire,San Francisco Shock,2018,Nepal
"(10321, 'Hollywood')",San Francisco Shock,0.0,0.0,0.0,0.0,65.3380126953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,London Spitfire,2018,Hollywood
"(10321, 'Route 66')",London Spitfire,87.10875701904297,64.29525756835939,0.0,64.29525756835939,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,London Spitfire,2018,Route 66
"(10322, 'Volskaya Industries')",Boston Uprising,0.0,0.0,0.0,0.0,218.32406616210938,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Valiant,2018,Volskaya Industries
"(10322, 'Lijiang Tower')",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,298.0,Los Angeles Valiant,Boston Uprising,2018,Lijiang Tower
"(10322, ""King's Row"")",Boston Uprising,70.29234313964844,70.29026794433594,0.0,140.58053588867188,255.75000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Valiant,2018,King's Row
"(10322, 'Route 66')",Los Angeles Valiant,61.68315124511719,65.93362426757811,0.0,65.93362426757811,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Los Angeles Valiant,2018,Route 66
"(10322, 'Ilios')",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.0,0.0,0.0,249.0,Los Angeles Valiant,Boston Uprising,2018,Ilios
"(10323, 'Hanamura')",London Spitfire,0.0,0.0,0.0,0.0,525.6909484863281,27.528045654296875,623.9949645996094,60.0,0.0,0.0,0.0,0.0,London Spitfire,Seoul Dynasty,2018,Hanamura
"(10323, 'Lijiang Tower')",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,200.0,Seoul Dynasty,London Spitfire,2018,Lijiang Tower
"(10323, ""King's Row"")",London Spitfire,70.09505462646484,70.09215545654297,0.0,70.09215545654297,155.22900390625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Seoul Dynasty,2018,King's Row
"(10323, 'Watchpoint: Gibraltar')",London Spitfire,87.80117797851562,87.82612609863281,0.0,87.82612609863281,149.87782287597656,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Seoul Dynasty,2018,Watchpoint: Gibraltar
"(10324, 'Hanamura')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,302.1100158691406,240.0,302.1100158691406,0.0,0.0,0.0,0.0,Houston Outlaws,San Francisco Shock,2018,Hanamura
"(10324, 'Nepal')",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,99.0,San Francisco Shock,Houston Outlaws,2018,Nepal
"(10324, 'Hollywood')",Houston Outlaws,98.79476928710938,98.78868103027344,0.0,98.78868103027344,4.7490081787109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,San Francisco Shock,2018,Hollywood
"(10324, 'Watchpoint: Gibraltar')",San Francisco Shock,86.46820068359375,88.70947265625,0.0,88.70947265625,0.0,77.85311889648438,240.0,77.85311889648438,0.0,0.0,0.0,0.0,Houston Outlaws,San Francisco Shock,2018,Watchpoint: Gibraltar
"(10325, 'Hanamura')",Philadelphia Fusion,0.0,0.0,0.0,0.0,325.96600341796875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Dallas Fuel,2018,Hanamura
"(10325, 'Lijiang Tower')",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,0.0,200.0,Dallas Fuel,Philadelphia Fusion,2018,Lijiang Tower
"(10325, ""King's Row"")",Philadelphia Fusion,109.77918243408205,109.7731475830078,0.0,109.7731475830078,92.1859893798828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Dallas Fuel,2018,King's Row
"(10325, 'Watchpoint: Gibraltar')",Philadelphia Fusion,70.32369995117189,70.32688903808594,0.0,70.32688903808594,179.1301727294922,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Dallas Fuel,2018,Watchpoint: Gibraltar
"(10576, 'Hanamura')",Philadelphia Fusion,0.0,0.0,0.0,0.0,242.55401611328125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Los Angeles Gladiators,2018,Hanamura
"(10576, 'Nepal')",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,191.0,Los Angeles Gladiators,Philadelphia Fusion,2018,Nepal
