diff_att_pdistance,diff_def_pdistance,diff_att_time_b,diff_def_time_b,diff_att_control_p,diff_def_control_p,target
-111.62004089355469,-111.62004089355469,0.0,0.0,0.0,0.0,0
0.0,0.0,63.75401306152344,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.016845703125,-85.60063171386719,0.0,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-286.0,1
0.0028152465820028283,-69.59774780273439,79.01300811767578,0.0,0.0,0.0,1
0.0,0.0,0.0,240.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-69.0,1
88.24186706542969,-88.74542236328125,-36.471717834472656,-68.37484741210938,0.0,0.0,1
0.006927490234375,-81.78787231445312,68.00502014160156,0.0,0.0,0.0,1
0.0,0.0,-121.65296936035155,-206.77603149414062,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.00330352783203125,-60.53363800048828,223.1438751220703,240.0,0.0,0.0,1
0.00592803955078125,-111.09400939941406,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,240.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0020599365234375,-71.15989685058594,139.6155242919922,361.1348190307617,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-184.0,1
0.00901794433595171,-68.11362457275389,37.92301940917969,0.0,0.0,0.0,1
0.0,0.0,-297.2869873046876,-546.3740234375,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-163.0,1
0.01306915283203125,-81.20816040039062,160.43875122070312,240.0,0.0,0.0,1
-0.01970672607420454,-0.01970672607420454,-102.05403137207031,-102.05403137207031,0.0,0.0,0
0.0,0.0,108.65901184082031,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
-9.113906860351562,-85.78948974609375,-72.12946319580078,167.87053680419922,0.0,0.0,0
0.0008010864257954609,-110.6501235961914,6.177001953125,0.0,0.0,0.0,1
0.0,0.0,0.0,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-230.0,0
-12.025978088378906,-88.71060180664062,-98.70671081542969,141.2932891845703,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0008392333984517109,0.0008392333984517109,61.687034606933594,11.054031372070312,0.0,0.0,0
0.0,0.0,154.791015625,394.791015625,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-199.0,1
-0.0229034423828125,-83.12799072265625,178.0511016845703,300.7839050292969,0.0,0.0,1
-111.61564636230469,-111.61564636230469,-172.2710418701172,-172.2710418701172,0.0,0.0,0
0.0,0.0,-328.6470031738281,-88.64700317382812,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-44.28279113769531,-85.77670288085938,-250.11312866210938,-10.113128662109375,0.0,0.0,0
0.00315093994140625,-104.11833190917969,206.06900024414062,0.0,0.0,0.0,1
0.0,0.0,276.1400146484375,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-219.0,1
-0.00344085693359375,-85.71492004394531,170.0516357421875,240.0,0.0,0.0,1
0.004287719726576711,-140.58058166503906,-24.793052673339844,-175.87005615234375,0.0,0.0,1
0.0,0.0,397.49200439453125,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
-15.5142822265625,-85.79438781738281,-18.965347290039066,221.03465270996094,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-108.57359313964844,-108.57359313964844,0.0,0.0,0.0,0.0,0
0.0,0.0,-46.62400817871094,193.37599182128906,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-178.0,1
-0.0023040771484375,-78.70049285888672,74.06927490234375,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-131.0,1
-113.44581604003906,-113.44581604003906,0.0,0.0,0.0,0.0,0
0.0,0.0,119.3289794921875,359.3289794921875,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-126.0,1
-1.9062042236328125,-85.78868103027344,0.0,240.0,0.0,0.0,0
0.01300048828126421,-110.84210968017578,0.0,0.0,0.0,0.0,1
0.0,0.0,92.23599243164062,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-199.0,1
-0.0062408447265625,-75.60260009765625,54.73870086669922,240.0,0.0,0.0,1
-70.29240417480469,-70.29240417480469,-31.81600952148437,-31.81600952148437,0.0,0.0,0
0.0,0.0,-294.0810241699219,-54.081024169921875,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-239.0,0
-13.11761474609375,-88.71083068847656,-180.346435546875,59.653564453125,0.0,0.0,0
0.0,0.0,202.01499938964844,0.0,0.0,0.0,1
0.0,0.0,-282.06903076171875,-42.06903076171875,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-1.1211318969726562,-85.8094482421875,0.0,240.0,0.0,0.0,0
-52.593894958496094,-111.61557006835938,-204.47802734375,-204.47802734375,0.0,0.0,0
0.0,0.0,0.0,240.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-291.0,1
-8.71185302734375,-78.59620666503906,0.0,240.0,0.0,0.0,0
0.00882720947264204,-109.2546844482422,166.32101440429688,0.0,0.0,0.0,1
0.0,0.0,-200.0780029296875,39.9219970703125,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-299.0,0
-7.371490478515625,-88.71044921875,-113.68505096435548,126.31494903564452,0.0,0.0,0
0.009788513183586645,-34.87546539306641,97.31102752685548,0.0,0.0,0.0,1
0.0,0.0,161.22300720214844,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-199.0,1
0.01700592041015625,-78.39613342285156,120.17232513427734,240.0,0.0,0.0,1
23.584266662597656,-71.99677276611328,0.0,0.0,0.0,0.0,0
0.0,0.0,245.483871459961,385.09596252441406,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-162.0,1
0.00269317626953125,-78.50100708007812,42.661842346191406,240.0,0.0,0.0,1
-54.622825622558594,-111.60856628417969,-112.1479949951172,-112.1479949951172,0.0,0.0,0
0.0,0.0,118.031005859375,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-288.0,0
0.0171966552734375,-92.4814224243164,87.15129852294922,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-99.0,1
-0.002166748046889211,-140.59013366699222,245.0331115722656,0.0,0.0,0.0,1
0.0,0.0,-260.21499633789057,-20.214996337890568,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
46.571655273437486,-31.039360046386733,124.80603790283205,304.80603790283203,0.0,0.0,0
19.3407745361328,-69.57687377929689,0.0,0.0,0.0,0.0,0
0.0,0.0,-59.735015869140625,-324.3310394287109,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.05861663818359375,-102.12238311767578,-303.3246459960937,-333.9228515625,0.0,0.0,0
-32.25598907470703,-70.29212951660156,0.0,0.0,0.0,0.0,0
0.0,0.0,-449.7579956054688,-41.0679931640625,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-0.0034332275390625,-86.75881958007812,0.0,240.0,0.0,0.0,1
-0.02745056152345171,-223.22689819335938,97.75701904296876,0.0,0.0,0.0,1
0.0,0.0,267.13800048828125,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-162.0,1
0.01586151123046875,-67.61231231689453,188.6435089111328,240.0,0.0,0.0,1
-70.28279876708984,-70.28279876708984,-20.35704040527344,-20.35704040527344,0.0,0.0,0
0.0,0.0,57.4669189453125,297.46691894531256,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-274.0,0
-9.14508056640625,-88.72142028808594,0.0,240.0,0.0,0.0,0
-5.3814239501953125,-88.71415710449219,-64.16738128662111,175.8326187133789,0.0,0.0,0
0.0,0.0,-89.677017211914,-279.15606689453114,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-85.0,1
-4.3731842041015625,-70.2918701171875,-4.85906982421875,-4.85906982421875,0.0,0.0,0
-7.663475036621094,-84.76173400878906,0.0,240.0,0.0,0.0,0
0.06268310546875,-77.8375244140625,211.8476104736328,323.96913146972656,0.0,0.0,1
0.0,0.0,120.05499267578124,240.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
-20.81573486328125,-70.290771484375,-88.89402770996094,-88.89402770996094,0.0,0.0,0
0.003585815429701711,-93.7208251953125,42.45228958129883,240.0,0.0,0.0,1
0.004119873046875,-85.32969665527344,147.40017700195312,240.0,0.0,0.0,1
0.0,0.0,0.0,240.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-135.0,1
0.0,0.0,159.19700622558594,0.0,0.0,0.0,1
8.152076721191392,-85.77957153320312,-171.43101501464844,-171.43101501464844,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-137.0,1
-0.03171539306640625,-13.201889038085938,-77.57901000976562,-304.08404541015625,0.0,0.0,0
0.0,0.0,-322.2560119628906,-82.25601196289062,0.0,0.0,0
0.0126800537109375,-97.52407836914062,228.01800537109366,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-168.0,1
0.00995635986328125,-112.35716247558594,213.36300659179688,0.0,0.0,0.0,1
-0.02513885498046875,-0.03913879394529829,120.342041015625,60.342041015625,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1
-19.751136779785156,-70.29075622558594,-254.10101318359366,-254.10101318359366,0.0,0.0,0
0.0,0.0,215.1810073852539,240.0,0.0,0.0,1
0.0079193115234375,-95.57388305664062,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
55.64002227783203,-67.72810363769531,-144.24302673339844,-144.24302673339844,0.0,0.0,0
0.0,0.0,-299.4219970703125,-59.4219970703125,0.0,0.0,0
7.695068359375,-83.63772583007812,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-67.72872924804689,-67.72872924804689,-85.541015625,-85.541015625,0.0,0.0,0
-14.103958129882812,-101.86579895019531,-50.33102416992188,-50.33102416992188,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-0.00433349609375,-67.39070129394531,-112.30697250366211,-370.7080078125,0.0,0.0,0
-5.471725463867202,-68.79428100585939,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-264.0,0
54.05875396728513,-67.71493530273439,-18.15899658203125,-18.15899658203125,0.0,0.0,0
-30.854713439941406,-101.86402893066406,-37.135986328125,-37.135986328125,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-299.0,0
0.0,0.0,81.89201354980469,0.0,0.0,0.0,1
0.0,0.0,0.0,240.0,0.0,0.0,0
-53.77108764648438,-85.82513427734375,-134.89801025390622,-134.89801025390622,0.0,0.0,0
-2.1297607421875,-85.7833251953125,-4.0679931640625,-4.0679931640625,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-0.01554870605467329,-102.63620376586914,-154.92700958251956,-338.0059814453125,0.0,0.0,0
-9.13006591796875,-101.86344909667969,-45.05300903320313,-45.05300903320313,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-228.0,1
-70.29287719726561,-70.29287719726561,-253.45001220703125,-253.45001220703125,0.0,0.0,0
0.0,0.0,252.9980316162109,240.0,0.0,0.0,1
-14.477249145507812,-84.92984008789062,0.0,0.0,0.0,0.0,0
-3.1202239990234375,-85.77853393554688,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-88.0,1
0.00211334228515625,-77.65115356445312,81.55302429199219,0.0,0.0,0.0,1
0.0,0.0,7.790008544921875,240.0,0.0,0.0,1
0.0093994140625,-61.67218017578125,189.75997924804688,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-38.0,1
0.00568389892578125,-140.58847045898438,101.97406005859376,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-127.0,1
-5.964042663574233,-72.08255004882812,0.0,0.0,0.0,0.0,0
0.0,0.0,-126.49694061279291,-453.0159606933594,0.0,0.0,0
0.004905700683600855,-43.57294464111328,185.33200073242188,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-163.0,1
-66.76187896728516,-66.76187896728516,170.24196243286133,148.8209991455078,0.0,0.0,0
0.0,0.0,57.13496398925781,41.17298126220706,0.0,0.0,0
0.0013275146484446054,-60.87327575683594,79.70002746582031,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
31.390815734863267,-70.28768920898439,-102.08302307128906,-102.08302307128906,0.0,0.0,0
0.0,0.0,37.808013916015625,0.0,0.0,0.0,1
0.02822113037109375,-73.34793853759766,60.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.00647735595703125,-84.02163696289062,203.09799194335938,0.0,0.0,0.0,1
0.0,0.0,78.55801391601562,68.27900695800781,0.0,0.0,1
0.00887298583984375,-102.70427703857422,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-253.0,0
-0.003517150878892039,-118.98911666870117,16.388999938964844,-206.23594665527344,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
8.752876281738281,-70.90907287597656,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-268.0,1
0.0,0.0,0.0,0.0,0.0,-45.0,1
0.00877380371095171,-118.61608123779295,96.61102294921876,0.0,0.0,0.0,1
0.0,0.0,-108.49099731445312,-451.2699890136719,0.0,0.0,1
0.0018997192382954609,-64.26023101806639,116.20401000976562,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
7.327270507812514,-70.29580688476561,-127.39500427246094,-127.39500427246094,0.0,0.0,0
0.0,0.0,-584.9889831542969,-304.718994140625,0.0,0.0,0
-22.58794403076172,-88.14381408691406,-55.86900329589844,-55.86900329589844,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-0.5568695068359375,-71.8010025024414,-70.68801879882812,-70.68801879882812,0.0,0.0,0
0.0,0.0,326.1889953613281,196.79901123046875,0.0,0.0,1
-18.71752166748047,-83.31571960449219,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-174.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.01070404052732954,-104.80752563476562,198.01998901367188,0.0,0.0,0.0,1
0.0,0.0,564.6559753417969,0.0,0.0,0.0,1
-14.777603149414062,-74.56715393066406,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0,0.0,183.71099853515625,0.0,0.0,0.0,1
0.0,0.0,158.02999877929688,0.0,0.0,0.0,1
0.01206207275390625,-76.2330093383789,245.96002197265625,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-255.0,0
22.064971923828125,-71.79428100585938,-80.9430160522461,-80.9430160522461,0.0,0.0,0
0.0,0.0,17.067016601562557,17.067016601562557,0.0,0.0,0
0.00616455078125,-58.9241943359375,102.9610366821289,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-249.0,1
0.0,0.0,0.0,0.0,0.0,-249.0,1
0.0,0.0,185.14100646972656,0.0,0.0,0.0,1
0.0,0.0,751.1679382324219,342.41998291015625,0.0,0.0,1
0.010498046875,-78.02192687988281,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-72.0,1
-6.952239990234389,-72.95722198486328,0.0,0.0,0.0,0.0,0
0.0,0.0,123.34797668457031,123.34797668457031,0.0,0.0,0
-0.01513671875,-85.05183410644531,113.72209167480469,69.75604248046875,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0,0.0,0.0,0.0,0.0,-299.0,0
0.005126953125,-97.4945297241211,204.36001586914062,0.0,0.0,0.0,1
0.0,0.0,103.75703430175778,-77.21696472167969,0.0,0.0,1
0.004005432128892039,-92.83985900878906,182.64801025390625,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-250.0,1
0.0,0.0,0.0,0.0,0.0,-193.0,1
19.111259460449233,-79.10675048828125,-74.44001770019531,-74.44001770019531,0.0,0.0,0
0.0,0.0,-105.80999755859375,-635.9540405273438,0.0,0.0,0
0.0027618408203409217,-131.63783645629883,4.0609893798828125,-231.8780212402344,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-266.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0017547607421875,0.0017547607421875,60.0,0.0,0.0,0.0,1
0.0,0.0,114.43499755859378,40.845993041992216,0.0,0.0,1
0.00218963623046875,-93.88479614257812,156.47300720214844,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-218.0,1
-2.3621978759765625,-59.69953155517578,0.0,0.0,0.0,0.0,0
0.0,0.0,-27.268951416015625,-474.6159973144531,0.0,0.0,1
-14.157150268554688,-88.14476013183594,-52.79899597167969,-52.79899597167969,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.00287628173828125,0.00287628173828125,55.455017089843736,55.455017089843736,0.0,0.0,1
0.0,0.0,32.875,-198.98199462890625,0.0,0.0,0
0.00592803955078125,-83.61019897460938,94.5360107421875,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-189.0,1
-4.752647399902344,-112.14652252197266,0.0,0.0,0.0,0.0,0
0.0,0.0,-328.75701904296875,-328.75701904296875,0.0,0.0,0
-3.2603302001953125,-74.53675842285156,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-199.0,1
0.005279541015625,-80.07239532470703,195.1830291748047,0.0,0.0,0.0,1
0.0,0.0,-302.6460266113282,-530.9960327148439,0.0,0.0,0
0.0012969970703125,-80.93852233886719,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-299.0,0
0.01235198974609375,-93.65823364257812,108.8179931640625,0.0,0.0,0.0,1
0.0,0.0,-112.68803405761719,-265.8500671386719,0.0,0.0,1
-5.895835876464844,-85.77812194824219,-68.27303314208984,-68.27303314208984,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.005950927734375,-118.00200653076172,197.43202209472656,0.0,0.0,0.0,1
0.0,0.0,-81.70602416992188,-81.70602416992188,0.0,0.0,0
0.0025482177734375,-93.02957916259766,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-168.0,1
0.0,0.0,0.0,0.0,0.0,-64.0,1
0.03561401367186079,-140.52519226074222,204.91893768310547,0.0,0.0,0.0,1
0.0,0.0,349.40897369384766,236.9660034179687,0.0,0.0,1
-1.9263381958007812,-74.50228118896484,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-17.0,1
-62.0708770751953,-98.68834686279297,98.80202102661133,79.64102172851562,0.0,0.0,0
0.0,0.0,-187.39303588867188,-488.7860412597656,0.0,0.0,0
0.00775909423828125,-84.21720123291016,186.57501220703125,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-298.0,1
0.004417419433607961,-69.1214599609375,157.40701293945312,0.0,0.0,0.0,1
0.0,0.0,-50.48297119140619,-614.1699829101562,0.0,0.0,0
0.0068359375,-78.34376525878906,5.56304931640625,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
-12.762458801269531,-71.80050659179688,-9.332992553710938,-9.332992553710938,0.0,0.0,0
0.0,0.0,357.8850555419923,138.6500091552734,0.0,0.0,1
0.000762939453125,-42.00190734863281,112.76801300048828,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0,0.0,175.39300537109375,0.0,0.0,0.0,1
0.0,0.0,-451.48399353027344,-591.89599609375,0.0,0.0,0
-47.7706298828125,-125.69020080566406,56.81297302246094,-126.37405395507812,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-291.0,0
0.0,0.0,0.0,0.0,0.0,-169.0,1
0.007301330566392039,-66.37008666992189,40.03802490234375,0.0,0.0,0.0,1
0.0,0.0,-342.0150146484375,-342.0150146484375,0.0,0.0,0
0.010513305664055395,-48.13929748535156,24.841033935546875,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-105.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
-3.9509506225585938,-83.1274642944336,0.0,0.0,0.0,0.0,0
0.0,0.0,-350.3310241699219,-350.3310241699219,0.0,0.0,0
0.011276245117194605,-55.74656677246094,109.04802703857422,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-167.0,1
-79.10840606689453,-79.10840606689453,-199.88003540039062,-199.88003540039062,0.0,0.0,0
0.0,0.0,-351.1290283203125,-351.1290283203125,0.0,0.0,0
16.96465301513672,-70.74258422851562,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-191.0,1
-0.00865936279296875,-0.00865936279296875,60.0,0.0,0.0,0.0,0
0.0,0.0,-37.274017333984375,-210.43798828125,0.0,0.0,1
-1.3848724365234375,-85.76998901367188,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-119.0,1
0.034423828125,-103.18427276611328,60.176002502441406,0.17600250244140625,0.0,0.0,1
0.0,0.0,-126.1350555419922,-126.1350555419922,0.0,0.0,0
-3.5667877197265625,-20.333343505859375,60.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-179.0,1
0.01134490966796875,-95.57994079589844,43.66999816894531,0.0,0.0,0.0,1
0.0,0.0,-165.61599731445312,-669.1900024414062,0.0,0.0,0
3.9852676391601562,-74.51277160644531,-32.55499267578125,-32.55499267578125,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-299.0,0
-15.089729309082017,-47.80805206298828,80.63499450683594,60.08900451660156,0.0,0.0,0
0.0,0.0,287.58299255371094,176.05099487304688,0.0,0.0,1
-14.069137573242188,-74.54600524902344,-43.06602478027344,-43.06602478027344,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0021820068359303946,-55.81356811523438,149.62701416015625,0.0,0.0,0.0,1
0.0,0.0,61.47702026367188,0.0,0.0,0.0,1
0.0005035400390696054,-62.44062805175781,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.0,0.0,0.0,0.0,0.0,-242.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,71.708984375,71.708984375,0.0,0.0,0
4.353515625,-74.56326293945312,-65.73902130126953,-65.73902130126953,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-0.0254669189453125,-143.65530395507812,129.67802429199222,0.0,0.0,0.0,0
0.0,0.0,-386.6499938964844,-633.406005859375,0.0,0.0,0
0.003173828125,-66.43170166015625,206.6300048828125,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.00804901123046875,-48.06111145019531,114.1330108642578,0.0,0.0,0.0,1
0.0,0.0,352.2950134277344,0.0,0.0,0.0,1
-6.8620147705078125,-85.77371215820312,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,1
0.0021820068359303946,-47.89518737792969,155.32000732421875,0.0,0.0,0.0,1
0.0,0.0,183.7340087890625,0.0,0.0,0.0,1
0.00823974609375,-34.475509643554695,209.9240264892578,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-232.0,1
0.0039215087890625,-71.03833770751953,138.51400756835938,0.0,0.0,0.0,1
0.0,0.0,-75.62398529052734,-521.3039855957031,0.0,0.0,1
0.00883483886717329,-67.78948211669922,146.36602783203125,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
36.96083068847656,-79.10810852050781,-122.0680160522461,-122.0680160522461,0.0,0.0,0
0.0,0.0,-270.7130126953125,-270.7130126953125,0.0,0.0,0
-4.7467803955078125,-74.57736206054688,-8.320999145507812,-8.320999145507812,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-299.0,0
-66.2851409912109,-66.2851409912109,60.0,0.0,0.0,0.0,0
0.0,0.0,-362.68402099609375,-566.9900512695312,0.0,0.0,0
0.00840759277345171,-98.5786361694336,94.26602172851562,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-296.0,1
-2.6675643920898438,-71.80079650878906,-292.0560302734375,-292.0560302734375,0.0,0.0,0
0.0,0.0,-357.26800537109375,-357.26800537109375,0.0,0.0,0
10.349105834960938,-74.563232421875,-189.76498413085938,-189.76498413085938,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-28.743667602539062,-71.81074523925781,-100.89303588867188,-100.89303588867188,0.0,0.0,0
0.0,0.0,3.7910385131835938,-180.2109375,0.0,0.0,0
-0.036651611328125,-0.047149658203125,125.96002960205078,82.15301513671875,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-136.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.00289154052734375,-79.09871673583984,22.328048706054688,0.0,0.0,0.0,1
0.0,0.0,2.3519744873046875,2.3519744873046875,0.0,0.0,0
21.790504455566406,-81.65696716308594,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-199.0,1
-40.87767791748047,-79.11325073242188,0.0,0.0,0.0,0.0,0
0.0,0.0,280.1700744628906,143.0250244140625,0.0,0.0,1
0.006378173828125,-79.9559326171875,95.23501586914062,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.00957489013671875,-66.44638824462889,87.73201751708984,63.70802307128906,0.0,0.0,1
0.0,0.0,237.9890289306641,0.0,0.0,0.0,1
-34.20304870605469,-73.90065002441406,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-99.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,79.98501586914062,0.0,0.0,0.0,1
-3.5999069213867188,-85.77688598632812,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
-0.002532958984375,-0.002532958984375,-268.4630126953125,-150.4040069580078,0.0,0.0,0
0.0,0.0,-290.0470275878906,-290.0470275878906,0.0,0.0,0
7.506874084472656,-88.148193359375,-17.694000244140625,-17.694000244140625,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-200.0,0
0.007850646972649145,-53.10494995117188,0.0,0.0,0.0,0.0,1
0.0,0.0,-185.4950256347656,-185.4950256347656,0.0,0.0,0
1.7144927978515625,-74.54757690429688,-95.65701293945312,-95.65701293945312,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-165.0,1
0.0,0.0,0.0,0.0,0.0,-157.0,1
0.0,0.0,196.3180084228516,0.0,0.0,0.0,1
0.0,0.0,38.81599426269531,38.81599426269531,0.0,0.0,1
-33.73112487792969,-74.57456970214844,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-244.0,0
-2.1987228393554688,-71.78995513916016,-35.849029541015625,-35.849029541015625,0.0,0.0,0
0.0,0.0,-172.62203979492188,-172.62203979492188,0.0,0.0,0
-11.951034545898438,-88.20137023925781,-54.14002990722656,-54.14002990722656,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,-194.0,1
70.68741226196289,-48.7401885986328,-10.596961975097656,-164.54605102539062,0.0,0.0,1
0.0,0.0,166.14700317382815,166.14700317382815,0.0,0.0,0
0.003509521484375,-83.10175323486328,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-232.0,1
0.0001373291015625,-24.48419952392578,287.2080078125,0.0,0.0,0.0,1
0.0,0.0,387.8780517578125,0.0,0.0,0.0,1
21.769775390625,-122.62633514404297,-20.95703887939453,-175.0880889892578,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,-299.0,0
-3.263343811035142,-71.80664825439453,0.0,0.0,0.0,0.0,0
