key,map_winner,attacker_payload_distance1,attacker_payload_distance2,defender_payload_distance1,defender_payload_distance2,attacker_time_banked1,attacker_time_banked2,defender_time_banked1,defender_time_banked2,attacker_control_perecent1,attacker_control_perecent2,defender_control_perecent1,defender_control_perecent2,team_one_name,team_two_name
"(10350, 5)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,200.0,Houston Outlaws,Philadelphia Fusion
"(10351, 1)",draw,0.0,0.0,0.0,0.0,60.0,357.31701660156244,300.0,724.3150024414062,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Valiant
"(10351, 2)",Dallas Fuel,71.80323028564453,71.79830169677734,0.0,143.5966033935547,313.4160461425781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Valiant
"(10351, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,244.0,0.0,0.0,299.0,Dallas Fuel,Los Angeles Valiant
"(10351, 4)",Los Angeles Valiant,85.50773620605469,74.53919982910156,0.0,74.53919982910156,0.0,56.42536163330078,240.0,56.42536163330078,0.0,0.0,0.0,0.0,Dallas Fuel,Los Angeles Valiant
"(10352, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,60.0,91.760009765625,240.0,232.37805175781247,0.0,0.0,0.0,0.0,Shanghai Dragons,San Francisco Shock
"(10352, 2)",Shanghai Dragons,71.80022430419922,71.7983627319336,71.80022430419922,71.7983627319336,264.9669189453125,4.789031982421875,244.79396057128903,60.0,0.0,0.0,0.0,0.0,Shanghai Dragons,San Francisco Shock
"(10352, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,200.0,Shanghai Dragons,San Francisco Shock
"(10352, 4)",San Francisco Shock,84.28958129882812,96.41754150390624,0.0,96.41754150390624,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,San Francisco Shock
"(10353, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Seoul Dynasty
"(10353, 2)",Los Angeles Gladiators,53.73854064941406,53.72911071777344,0.0,53.72911071777344,168.2200164794922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Seoul Dynasty
"(10353, 3)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,177.0,Los Angeles Gladiators,Seoul Dynasty
"(10353, 4)",Seoul Dynasty,79.9688949584961,37.54234313964844,0.0,37.54234313964844,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Seoul Dynasty
"(10353, 5)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,145.0,Los Angeles Gladiators,Seoul Dynasty
"(10354, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,163.60801696777344,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,London Spitfire
"(10354, 2)",Philadelphia Fusion,61.18467712402344,61.17915344238281,0.0,61.17915344238281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,London Spitfire
"(10354, 3)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.0,0.0,0.0,200.0,Philadelphia Fusion,London Spitfire
"(10354, 4)",London Spitfire,79.87974548339844,96.37986755371094,0.0,96.37986755371094,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,London Spitfire
"(10354, 5)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,98.0,Philadelphia Fusion,London Spitfire
"(10355, 1)",Houston Outlaws,0.0,0.0,0.0,0.0,421.66004943847656,78.78901672363281,474.6020202636719,78.78901672363281,0.0,0.0,0.0,0.0,Houston Outlaws,New York Excelsior
"(10355, 2)",New York Excelsior,107.57457733154295,84.64279174804688,0.0,84.64279174804688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,New York Excelsior
"(10355, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.0,0.0,0.0,256.0,Houston Outlaws,New York Excelsior
"(10355, 4)",New York Excelsior,66.53342437744139,74.54869079589844,0.0,74.54869079589844,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,New York Excelsior
"(10355, 5)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,216.0,0.0,0.0,290.0,Houston Outlaws,New York Excelsior
"(10356, 1)",Boston Uprising,0.0,0.0,0.0,0.0,29.13201904296875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Florida Mayhem
"(10356, 2)",Boston Uprising,76.7607421875,76.75181579589844,0.0,76.75181579589844,45.39002990722656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Florida Mayhem
"(10356, 3)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0,0.0,200.0,Boston Uprising,Florida Mayhem
"(10356, 4)",Florida Mayhem,83.39494323730469,87.97914123535156,0.0,87.97914123535156,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Florida Mayhem
"(10356, 5)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,59.0,Boston Uprising,Florida Mayhem
"(10357, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Los Angeles Gladiators
"(10357, 2)",Los Angeles Valiant,70.14930725097656,70.13545989990234,0.0,70.13545989990234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,Los Angeles Gladiators
"(10357, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,193.0,Los Angeles Valiant,Los Angeles Gladiators
"(10357, 4)",Los Angeles Gladiators,64.33661651611328,101.84483337402344,0.0,101.84483337402344,0.0,170.09713745117188,240.0,170.09713745117188,0.0,0.0,0.0,0.0,Los Angeles Valiant,Los Angeles Gladiators
"(10357, 5)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,245.0,0.0,0.0,293.0,Los Angeles Valiant,Los Angeles Gladiators
"(10358, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,88.10700988769531,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel
"(10358, 2)",San Francisco Shock,127.52214813232422,127.5192413330078,0.0,127.5192413330078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel
"(10358, 3)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,163.0,San Francisco Shock,Dallas Fuel
"(10358, 4)",San Francisco Shock,41.84005737304688,41.84002685546875,0.0,41.84002685546875,214.27117919921875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Dallas Fuel
"(10359, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,356.4510192871094,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Shanghai Dragons
"(10359, 2)",Seoul Dynasty,114.19100952148438,114.18214416503906,0.0,114.18214416503906,6.342987060546875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Shanghai Dragons
"(10359, 3)",Shanghai Dragons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,0.0,0.0,259.0,Seoul Dynasty,Shanghai Dragons
"(10359, 4)",Seoul Dynasty,61.62696838378906,61.7322998046875,0.0,61.7322998046875,141.24169921875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Shanghai Dragons
"(10360, 1)",Florida Mayhem,0.0,0.0,0.0,0.0,285.77899169921875,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Houston Outlaws
"(10360, 2)",Houston Outlaws,66.77474975585939,93.40921020507812,0.0,93.40921020507812,0.0,150.63404846191406,0.0,150.63404846191406,0.0,0.0,0.0,0.0,Florida Mayhem,Houston Outlaws
"(10360, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,148.0,0.0,0.0,200.0,Florida Mayhem,Houston Outlaws
"(10360, 4)",Houston Outlaws,63.92450332641602,101.86808776855469,0.0,101.86808776855469,0.0,71.91749572753906,240.0,71.91749572753906,0.0,0.0,0.0,0.0,Florida Mayhem,Houston Outlaws
"(10361, 1)",London Spitfire,0.0,0.0,0.0,0.0,577.1790466308594,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Boston Uprising
"(10361, 2)",London Spitfire,68.03945159912111,68.03752899169922,0.0,68.03752899169922,160.05197143554688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Boston Uprising
"(10361, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,200.0,London Spitfire,Boston Uprising
"(10361, 4)",Boston Uprising,76.47311401367188,60.50305938720703,0.0,60.50305938720703,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Boston Uprising
"(10361, 5)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.0,0.0,299.0,London Spitfire,Boston Uprising
"(10362, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,283.0350036621094,355.29203033447266,523.0350036621094,355.29203033447266,0.0,0.0,0.0,0.0,New York Excelsior,Philadelphia Fusion
"(10362, 2)",Philadelphia Fusion,86.32864379882812,71.79611206054688,0.0,71.79611206054688,0.0,64.30999755859375,0.0,64.30999755859375,0.0,0.0,0.0,0.0,New York Excelsior,Philadelphia Fusion
"(10362, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,43.0,New York Excelsior,Philadelphia Fusion
"(10362, 4)",New York Excelsior,175.6632843017578,175.6637191772461,101.86903381347656,175.6637191772461,95.43568420410156,20.265621185302734,335.43568420410156,60.0,0.0,0.0,0.0,0.0,New York Excelsior,Philadelphia Fusion
"(10362, 5)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,100.0,New York Excelsior,Philadelphia Fusion
"(10363, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,76.52099609375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Philadelphia Fusion
"(10363, 2)",San Francisco Shock,72.62835693359375,72.62187194824219,0.0,72.62187194824219,117.43502044677734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Philadelphia Fusion
"(10363, 3)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.0,0.0,0.0,239.0,San Francisco Shock,Philadelphia Fusion
"(10363, 4)",San Francisco Shock,88.5572509765625,88.56690979003906,0.0,88.56690979003906,172.56875610351562,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Philadelphia Fusion
"(10364, 1)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,137.0360107421875,240.0,137.0360107421875,0.0,0.0,0.0,0.0,Shanghai Dragons,Florida Mayhem
"(10364, 2)",Shanghai Dragons,117.47686004638672,117.47423553466795,0.0,117.47423553466795,146.26100158691406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Florida Mayhem
"(10364, 3)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,299.0,Shanghai Dragons,Florida Mayhem
"(10364, 4)",Florida Mayhem,73.47107696533203,79.30000305175781,0.0,79.30000305175781,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Shanghai Dragons,Florida Mayhem
"(10365, 1)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,119.14401245117188,240.0,119.14401245117188,0.0,0.0,0.0,0.0,Seoul Dynasty,Boston Uprising
"(10365, 2)",draw,93.4071807861328,93.4176025390625,93.4071807861328,93.4176025390625,0.0,64.75101470947266,0.0,64.75101470947266,0.0,0.0,0.0,0.0,Seoul Dynasty,Boston Uprising
"(10365, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,0.0,0.0,299.0,Seoul Dynasty,Boston Uprising
"(10365, 4)",Seoul Dynasty,87.94796752929688,87.9337387084961,0.0,87.9337387084961,196.2267608642578,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Seoul Dynasty,Boston Uprising
"(10366, 1)",London Spitfire,0.0,0.0,0.0,0.0,0.0,275.6640014648437,240.0,275.6640014648437,0.0,0.0,0.0,0.0,Los Angeles Valiant,London Spitfire
"(10366, 2)",London Spitfire,125.97428894042969,93.4066162109375,0.0,93.4066162109375,0.0,120.63197326660156,0.0,120.63197326660156,0.0,0.0,0.0,0.0,Los Angeles Valiant,London Spitfire
"(10366, 3)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,98.0,Los Angeles Valiant,London Spitfire
"(10366, 4)",Los Angeles Valiant,89.54434204101562,89.54087829589844,0.0,89.54087829589844,229.80661010742188,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Valiant,London Spitfire
"(10366, 5)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,200.0,Los Angeles Valiant,London Spitfire
"(10367, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,27.780014038085934,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,New York Excelsior
"(10367, 2)",Los Angeles Gladiators,95.56080627441406,95.54907989501952,0.0,95.54907989501952,23.1080322265625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,New York Excelsior
"(10367, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,200.0,Los Angeles Gladiators,New York Excelsior
"(10367, 4)",New York Excelsior,79.54745483398438,85.21461486816406,0.0,85.21461486816406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,New York Excelsior
"(10367, 5)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.0,0.0,0.0,200.0,Los Angeles Gladiators,New York Excelsior
"(10368, 1)",draw,0.0,0.0,0.0,0.0,75.09304809570312,113.11700439453124,240.0,226.23400878906247,0.0,0.0,0.0,0.0,Dallas Fuel,Houston Outlaws
"(10368, 2)",Houston Outlaws,93.41056823730469,93.40130615234376,93.41056823730469,93.40130615234376,215.11199951171875,86.95503997802734,215.11199951171875,86.95503997802734,0.0,0.0,0.0,0.0,Dallas Fuel,Houston Outlaws
"(10368, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,297.0,Dallas Fuel,Houston Outlaws
"(10368, 4)",Houston Outlaws,83.64376831054688,59.72172546386719,0.0,59.72172546386719,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Houston Outlaws
"(10369, 1)",Boston Uprising,0.0,0.0,0.0,0.0,210.32598876953125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Shanghai Dragons
"(10369, 2)",Boston Uprising,61.60401916503906,61.59066772460938,0.0,61.59066772460938,173.97503662109375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Shanghai Dragons
"(10369, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,188.0,Boston Uprising,Shanghai Dragons
"(10369, 4)",Shanghai Dragons,69.73269653320311,71.51840209960938,0.0,71.51840209960938,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Shanghai Dragons
"(10370, 1)",Houston Outlaws,0.0,0.0,0.0,0.0,250.35198974609372,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Valiant
"(10370, 2)",Houston Outlaws,0.0,0.0,0.0,0.0,173.87200927734375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Valiant
"(10370, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,164.0,Houston Outlaws,Los Angeles Valiant
"(10370, 4)",Los Angeles Valiant,75.79136657714844,53.01783752441406,0.0,53.01783752441406,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Valiant
"(10371, 1)",Florida Mayhem,0.0,0.0,0.0,0.0,128.63601684570312,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Dallas Fuel
"(10371, 2)",Florida Mayhem,63.423744201660156,63.42166137695313,0.0,63.42166137695313,132.12803649902344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Dallas Fuel
"(10371, 3)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,183.0,Florida Mayhem,Dallas Fuel
"(10371, 4)",Dallas Fuel,152.13274765014648,152.1101417541504,50.25317001342773,203.694091796875,60.0,27.160633087158203,240.0,174.32125854492188,0.0,0.0,0.0,0.0,Florida Mayhem,Dallas Fuel
"(10372, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,76.17803955078125,368.5779571533203,240.0,690.0679931640625,0.0,0.0,0.0,0.0,London Spitfire,Los Angeles Gladiators
"(10372, 2)",Los Angeles Gladiators,0.0,93.38723754882812,0.0,93.38723754882812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Los Angeles Gladiators
"(10372, 3)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,154.0,London Spitfire,Los Angeles Gladiators
"(10372, 4)",London Spitfire,71.39048767089844,71.40853881835938,0.0,71.40853881835938,54.16578674316406,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,Los Angeles Gladiators
"(10372, 5)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,299.0,London Spitfire,Los Angeles Gladiators
"(10373, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,San Francisco Shock
"(10373, 2)",New York Excelsior,95.84685516357422,95.8403091430664,0.0,95.8403091430664,180.06402587890625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,San Francisco Shock
"(10373, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,0.0,0.0,298.0,New York Excelsior,San Francisco Shock
"(10373, 4)",New York Excelsior,99.1007843017578,99.09515380859376,0.0,99.09515380859376,157.0512237548828,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,San Francisco Shock
"(10374, 1)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Seoul Dynasty
"(10374, 2)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Seoul Dynasty
"(10374, 3)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,117.0,Philadelphia Fusion,Seoul Dynasty
"(10374, 4)",Seoul Dynasty,82.3878173828125,57.82363891601562,0.0,57.82363891601562,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Seoul Dynasty
"(10374, 5)",Seoul Dynasty,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128.0,0.0,0.0,262.0,Philadelphia Fusion,Seoul Dynasty
"(10375, 1)",Boston Uprising,0.0,0.0,0.0,0.0,21.803009033203125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Dallas Fuel
"(10375, 2)",Boston Uprising,122.59395599365234,122.59171295166016,0.0,122.59171295166016,192.0179748535156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Dallas Fuel
"(10375, 3)",Boston Uprising,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,44.0,Boston Uprising,Dallas Fuel
"(10375, 4)",Boston Uprising,46.89549255371094,46.8427734375,0.0,46.8427734375,36.34053421020508,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Boston Uprising,Dallas Fuel
"(10376, 1)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,121.79000854492188,543.3610382080078,240.0,619.2980346679688,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators
"(10376, 2)",Los Angeles Gladiators,69.25089263916016,71.79932403564453,0.0,71.79932403564453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators
"(10376, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,199.0,Houston Outlaws,Los Angeles Gladiators
"(10376, 4)",Houston Outlaws,63.552978515625,63.5528335571289,0.0,63.5528335571289,138.94833374023438,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Houston Outlaws,Los Angeles Gladiators
"(10376, 5)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,288.0,Houston Outlaws,Los Angeles Gladiators
"(10377, 1)",Los Angeles Valiant,0.0,0.0,0.0,0.0,0.0,93.7900390625,240.0,93.7900390625,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant
"(10377, 2)",Los Angeles Valiant,96.78807830810548,71.80657958984375,0.0,71.80657958984375,0.0,95.32001495361328,0.0,95.32001495361328,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant
"(10377, 3)",Florida Mayhem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262.0,0.0,0.0,249.0,Florida Mayhem,Los Angeles Valiant
"(10377, 4)",Los Angeles Valiant,79.9801025390625,91.04090881347656,0.0,91.04090881347656,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Florida Mayhem,Los Angeles Valiant
"(10378, 1)",London Spitfire,0.0,0.0,0.0,0.0,114.13902282714844,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,San Francisco Shock
"(10378, 2)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,San Francisco Shock
"(10378, 3)",London Spitfire,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,62.0,London Spitfire,San Francisco Shock
"(10378, 4)",London Spitfire,78.25643920898438,78.22132873535156,0.0,78.22132873535156,121.224609375,0.0,240.0,0.0,0.0,0.0,0.0,0.0,London Spitfire,San Francisco Shock
"(10379, 1)",New York Excelsior,0.0,0.0,0.0,0.0,611.4769592285156,14.753021240234375,568.9329833984375,60.0,0.0,0.0,0.0,0.0,New York Excelsior,Seoul Dynasty
"(10379, 2)",New York Excelsior,48.889686584472656,48.876991271972656,0.0,48.876991271972656,78.27001953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Seoul Dynasty
"(10379, 3)",New York Excelsior,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0,0.0,0.0,149.0,New York Excelsior,Seoul Dynasty
"(10379, 4)",New York Excelsior,70.34516906738281,70.33732604980469,0.0,70.33732604980469,173.8412628173828,0.0,240.0,0.0,0.0,0.0,0.0,0.0,New York Excelsior,Seoul Dynasty
"(10380, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,116.2550048828125,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(10380, 2)",Shanghai Dragons,93.42037963867188,93.40969848632812,93.42037963867188,93.40969848632812,0.0,98.67301940917969,0.0,98.67301940917969,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(10380, 3)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,243.0,0.0,0.0,292.0,Philadelphia Fusion,Shanghai Dragons
"(10380, 4)",Shanghai Dragons,85.88761138916016,101.87017822265624,0.0,101.87017822265624,0.0,68.01082611083984,240.0,68.01082611083984,0.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(10380, 5)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,Philadelphia Fusion,Shanghai Dragons
"(10588, 1)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion
"(10588, 2)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion
"(10588, 3)",Philadelphia Fusion,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242.0,0.0,0.0,299.0,Dallas Fuel,Philadelphia Fusion
"(10588, 4)",Dallas Fuel,158.06175231933594,158.12346649169922,101.85433959960938,158.12346649169922,178.95440673828125,0.0,418.95440673828125,60.0,0.0,0.0,0.0,0.0,Dallas Fuel,Philadelphia Fusion
"(10589, 1)",draw,0.0,0.0,0.0,0.0,0.0,77.9840087890625,240.0,77.9840087890625,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem
"(10589, 2)",Los Angeles Gladiators,70.32128143310547,70.31692504882811,0.0,70.31692504882811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem
"(10589, 3)",Los Angeles Gladiators,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.0,0.0,298.0,Los Angeles Gladiators,Florida Mayhem
"(10589, 4)",Los Angeles Gladiators,86.65377807617188,86.65434265136719,0.0,86.65434265136719,177.4249725341797,0.0,240.0,0.0,0.0,0.0,0.0,0.0,Los Angeles Gladiators,Florida Mayhem
"(10590, 1)",Houston Outlaws,0.0,0.0,0.0,0.0,266.15802001953125,419.4889831542969,240.0,691.4959716796875,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws
"(10590, 2)",San Francisco Shock,68.78518676757811,68.78450775146484,0.0,68.78450775146484,121.64300537109376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws
"(10590, 3)",Houston Outlaws,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,0.0,0.0,237.0,San Francisco Shock,Houston Outlaws
"(10590, 4)",San Francisco Shock,67.10882568359375,67.10084533691406,0.0,67.10084533691406,122.70691680908205,0.0,240.0,0.0,0.0,0.0,0.0,0.0,San Francisco Shock,Houston Outlaws
"(10590, 5)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,118.0,San Francisco Shock,Houston Outlaws
"(10591, 1)",San Francisco Shock,0.0,0.0,0.0,0.0,0.0,241.57400512695312,240.0,241.57400512695312,0.0,0.0,0.0,0.0,Florida Mayhem,San Francisco Shock
